Date,gross_return,transaction_cost,portfolio_return,turnover,equity_curve,benchmark_return,benchmark_equity
2010-09-24,0.0,0.0,0.0,0.0,1.0,0.02062218450858233,1.0276318263734634
2010-09-27,0.0,0.0,0.0,0.0,1.0,-0.004789808591519451,1.022709666622581
2010-09-28,0.0,0.0,0.0,0.0,1.0,0.0035001827685543496,1.0262893373749273
2010-09-29,0.0,0.0,0.0,0.0,1.0,-0.0017441624474066053,1.0244993220525043
2010-09-30,0.0,0.0,0.0,0.0,1.0,-0.0029702128601321043,1.0214563409909474
2010-10-01,0.0,0.0,0.0,0.0,1.0,0.004206060034854575,1.0257526476841383
2010-10-04,0.0,0.0,0.0,0.0,1.0,-0.00750369101567494,1.018055716757406
2010-10-05,0.0,0.0,0.0,0.0,1.0,0.020131666429373363,1.0385508748536827
2010-10-06,0.0,0.0,0.0,0.0,1.0,-8.585363419477687e-05,1.0384617114867802
2010-10-07,0.0,0.0,0.0,0.0,1.0,-0.001206646040386783,1.0372086557745215
2010-10-08,0.0,0.0,0.0,0.0,1.0,0.005608613406178797,1.043025958146303
2010-10-11,0.0,0.0,0.0,0.0,1.0,0.0009437022924634331,1.0440102641341047
2010-10-12,0.0,0.0,0.0,0.0,1.0,0.0030862891526830527,1.0472323816875915
2010-10-13,0.0,0.0,0.0,0.0,1.0,0.007777039193889168,1.0553767489650858
2010-10-14,0.0,0.0,0.0,0.0,1.0,-0.0039010526166822768,1.05125966873695
2010-10-15,0.0,0.0,0.0,0.0,1.0,0.0020431093330521843,1.053407507177608
2010-10-18,0.0,0.0,0.0,0.0,1.0,0.004927987848333704,1.0585986865723227
2010-10-19,0.0,0.0,0.0,0.0,1.0,-0.01310450927741702,1.0447262702630742
2010-10-20,0.0,0.0,0.0,0.0,1.0,0.009766148960296928,1.0549292226411988
2010-10-21,0.0,0.0,0.0,0.0,1.0,0.0022055555607676247,1.0572559276544113
2010-10-22,0.0,0.0,0.0,0.0,1.0,0.0018628523665245034,1.0592254393612643
2010-10-25,0.0,0.0,0.0,0.0,1.0,0.002957183861254542,1.0623577637359738
2010-10-26,0.0,0.0,0.0,0.0,1.0,0.00016870631643395306,1.0625369902010287
2010-10-27,0.0,0.0,0.0,0.0,1.0,-0.0028641365044206335,1.0594937392200967
2010-10-28,0.0,0.0,0.0,0.0,1.0,0.00016907744264882396,1.0596728757120264
2010-10-29,0.0,0.0,0.0,0.0,1.0,0.0007602528855477075,1.060478495073523
2010-11-01,0.0,0.0,0.0,0.0,1.0,0.0003371621400345415,1.0608360482723826
2010-11-02,0.0,0.0,0.0,0.0,1.0,0.007930393293362537,1.0692488953549593
2010-11-03,0.0,0.0,0.0,0.0,1.0,0.004018060445846405,1.07354520204815
2010-11-04,0.0,0.0,0.0,0.0,1.0,0.019257963752959295,1.0942194966363565
2010-11-05,0.0,0.0,0.0,0.0,1.0,0.003762654763433737,1.0983366668376173
2010-11-08,0.0,0.0,0.0,0.0,1.0,-0.001874520884323605,1.0962778118176117
2010-11-09,0.0,0.0,0.0,0.0,1.0,-0.0071842076775721075,1.0884019243451997
2010-11-10,0.0,0.0,0.0,0.0,1.0,0.004029439776102484,1.0927875743515427
2010-11-11,0.0,0.0,0.0,0.0,1.0,-0.0037673381163111364,1.088670674069657
2010-11-12,0.0,0.0,0.0,0.0,1.0,-0.01183830946795339,1.075782653721335
2010-11-15,0.0,0.0,0.0,0.0,1.0,-0.0014142685225059237,1.074261208177119
2010-11-16,0.0,0.0,0.0,0.0,1.0,-0.015579321631909893,1.0575249472982435
2010-11-17,0.0,0.0,0.0,0.0,1.0,0.0005076661675083027,1.058061816935283
2010-11-18,0.0,0.0,0.0,0.0,1.0,0.014718335094424662,1.0736347253075522
2010-11-19,0.0,0.0,0.0,0.0,1.0,0.002750980110515222,1.0765882730828318
2010-11-22,0.0,0.0,0.0,0.0,1.0,-0.000831211637631557,1.0756934003813077
2010-11-23,0.0,0.0,0.0,0.0,1.0,-0.01447742289694165,1.0601201321165383
2010-11-24,0.0,0.0,0.0,0.0,1.0,0.014774289375607097,1.0757826537213349
2010-11-26,0.0,0.0,0.0,0.0,1.0,-0.011647099273370376,1.0632529063568728
2010-11-29,0.0,0.0,0.0,0.0,1.0,0.0030300953251336527,1.0664746640178595
2010-11-30,0.0,0.0,0.0,0.0,1.0,-0.005622420434955533,1.060478495073523
2010-12-01,0.0,0.0,0.0,0.0,1.0,0.021267261318645092,1.0830319683510552
2010-12-02,0.0,0.0,0.0,0.0,1.0,0.012809285949329174,1.0969048345259287
2010-12-03,0.0,0.0,0.0,0.0,1.0,0.0026922097676145285,1.099857932435583
2010-12-06,0.0,0.0,0.0,0.0,1.0,-0.0010578116004081872,1.0986944899558517
2010-12-07,0.0,0.0,0.0,0.0,1.0,0.0005705341819746135,1.0993213327179188
2010-12-08,0.0,0.0,0.0,0.0,1.0,0.003662939206912963,1.1033480799285271
2010-12-09,0.0,0.0,0.0,0.0,1.0,0.003893636878485207,1.1076441167023428
2010-12-10,0.0,0.0,0.0,0.0,1.0,0.005818046593597748,1.1140884417824415
2010-12-13,0.0,0.0,0.0,0.0,1.0,0.0006426026238086635,1.1148043579382858
2010-12-14,0.0,0.0,0.0,0.0,1.0,0.0008831826859714287,1.1157889338454623
2010-12-15,0.0,0.0,0.0,0.0,1.0,-0.004572079928665929,1.1106874576563999
2010-12-16,0.0,0.0,0.0,0.0,1.0,0.005801942832276197,1.1171316027902485
2010-12-17,0.0,0.0,0.0,0.0,1.0,0.001071174210699688,1.118328245353115
2010-12-20,0.0,0.0,0.0,0.0,1.0,0.002413275234298018,1.1210270792114416
